0.34702,0.33236,0.32747,0.33236,0.33724,0.24438,0.125
0.34702,0.33236,0.33236,0.33236,0.33724,0.24438,0.3114
0.34213,0.33236,0.33236,0.33236,0.33724,0.24438,0.49699
0.34702,0.32747,0.33236,0.33236,0.33724,0.24927,0.69432
0.34213,0.33236,0.33236,0.33236,0.33236,0.24927,0.8929
0.34702,0.33236,0.33236,0.33236,0.33724,0.24927,1.0713
0.34702,0.32747,0.33236,0.33236,0.33236,0.24438,1.2713
0.34702,0.32747,0.33236,0.33236,0.33724,0.24438,1.4561
0.34213,0.33236,0.33236,0.33236,0.33236,0.24927,1.6535
0.34702,0.33236,0.33236,0.33236,0.33236,0.24927,1.8446
0.34213,0.32747,0.33236,0.33236,0.33236,0.24927,2.4871
0.34702,0.33236,0.33236,0.33236,0.33724,0.24438,2.6669
0.34702,0.33236,0.33724,0.33236,0.33236,0.24438,2.8479
0.34213,0.32747,0.33236,0.33236,0.33236,0.24927,3.042
0.34702,0.33236,0.33236,0.33236,0.33236,0.24438,3.2342
0.34702,0.32747,0.33236,0.33236,0.33724,0.24927,3.4217
0.34702,0.32747,0.32747,0.33236,0.33236,0.24927,3.6093
0.34213,0.33236,0.33236,0.32747,0.33724,0.24438,3.7999
0.34702,0.32747,0.33236,0.33236,0.33724,0.24438,3.995
0.34213,0.32747,0.32747,0.32747,0.33236,0.24438,4.1829
0.34702,0.33236,0.33236,0.33236,0.33724,0.24438,4.7245
0.34213,0.32747,0.33236,0.33236,0.33724,0.24927,4.9127
0.34213,0.33236,0.33236,0.33236,0.33724,0.24438,5.1048
0.34213,0.32747,0.33236,0.33236,0.33236,0.24438,5.2901
0.34702,0.33236,0.33236,0.33236,0.33236,0.24438,5.4812
0.34702,0.32747,0.33236,0.33236,0.33724,0.24927,5.6709
0.34213,0.33236,0.33236,0.33236,0.33724,0.24927,5.8591
0.34213,0.32747,0.33236,0.32747,0.33724,0.24438,6.0607
0.34702,0.33236,0.32747,0.33236,0.33236,0.24438,6.2652
0.34702,0.32747,0.33236,0.33236,0.33236,0.24438,6.4522
0.34213,0.33236,0.33236,0.33236,0.33236,0.24438,7.0059
0.34213,0.33236,0.33236,0.33236,0.33724,0.24927,7.1902
0.34702,0.32747,0.33236,0.33236,0.33724,0.24438,7.3675
0.34702,0.33236,0.33236,0.33236,0.33236,0.24927,7.5638
0.34702,0.33236,0.33236,0.33236,0.33724,0.24438,7.7564
0.34702,0.33236,0.33236,0.33236,0.33236,0.24438,7.9327
0.34213,0.33236,0.33236,0.33236,0.33236,0.24438,8.1161
0.34213,0.32747,0.33236,0.33236,0.33236,0.24438,8.3049
0.34213,0.32747,0.32747,0.33236,0.33724,0.24438,8.4895
0.34702,0.32747,0.32747,0.33236,0.33236,0.24927,8.6832
0.34213,0.32747,0.33236,0.33236,0.33724,0.24438,9.2463
0.34213,0.32747,0.33236,0.32747,0.33724,0.24438,9.4275
0.34702,0.32747,0.33236,0.33236,0.33236,0.24438,9.6521
0.34213,0.32747,0.33236,0.33236,0.33724,0.24438,9.8406
0.34213,0.32747,0.33236,0.33236,0.33724,0.24927,10.039
0.34702,0.32747,0.33236,0.32747,0.33724,0.24438,10.227
0.34702,0.33236,0.32747,0.33236,0.33724,0.24438,10.415
0.34213,0.33236,0.32747,0.32747,0.33724,0.24438,10.604
0.34213,0.32747,0.33236,0.33236,0.33236,0.24438,10.82
0.34702,0.32747,0.33236,0.33236,0.33724,0.24438,11.006
0.34213,0.32747,0.33236,0.33236,0.33724,0.24438,11.565
0.34213,0.33236,0.33236,0.33236,0.33236,0.24438,11.741
0.34702,0.33236,0.33236,0.33236,0.33724,0.24438,11.93
0.34702,0.33236,0.33236,0.33236,0.33724,0.24438,12.123
0.34213,0.32747,0.33236,0.33236,0.33236,0.24438,12.318
0.34702,0.32747,0.33236,0.33236,0.33236,0.24438,12.503
0.34213,0.32747,0.33236,0.32747,0.33236,0.23949,12.688
