0.30792,0.29814,0.29326,0.29814,0.30303,0.28348,0.14015
0.30792,0.29326,0.29326,0.29814,0.29814,0.27859,0.35334
0.30792,0.29814,0.29326,0.29814,0.29326,0.28348,0.54613
0.30792,0.29814,0.28837,0.29814,0.31281,0.2737,0.74295
0.30792,0.29814,0.29326,0.29814,0.30792,0.28348,0.93586
0.30792,0.29814,0.29326,0.29814,0.30303,0.28348,1.1318
0.30792,0.29814,0.29326,0.29814,0.29814,0.27859,1.3248
0.30792,0.29814,0.29326,0.29814,0.30792,0.28348,1.5172
0.30792,0.29814,0.29326,0.29814,0.30792,0.27859,1.715
0.30792,0.29326,0.29326,0.29814,0.30792,0.28348,1.9068
0.30792,0.29814,0.29326,0.29814,0.30303,0.2737,2.5864
0.30792,0.29814,0.29326,0.29814,0.29814,0.27859,2.7825
0.30792,0.29814,0.29326,0.29326,0.30792,0.27859,2.9839
0.30792,0.29814,0.29326,0.29814,0.29814,0.27859,3.1843
0.30792,0.29814,0.28837,0.29814,0.30792,0.28348,3.3775
0.30303,0.29814,0.28837,0.29814,0.30303,0.28348,3.5707
0.30792,0.29814,0.29326,0.29814,0.30303,0.28348,3.7668
0.30792,0.29814,0.29326,0.29814,0.30792,0.28348,3.9581
0.30792,0.29814,0.29326,0.29814,0.30792,0.28348,4.1523
0.30792,0.29814,0.29326,0.29814,0.30303,0.27859,4.3444
0.30303,0.29814,0.29326,0.29814,0.30792,0.27859,5.0249
0.30792,0.29814,0.29326,0.29814,0.29814,0.28348,5.2245
0.30792,0.29814,0.29326,0.29814,0.30792,0.28348,5.4169
0.30303,0.29814,0.29326,0.29814,0.30792,0.27859,5.6189
0.30792,0.29814,0.29326,0.29814,0.30792,0.28348,5.8099
0.30792,0.29814,0.29326,0.29814,0.30303,0.2737,5.9973
0.30792,0.29814,0.29326,0.29814,0.29814,0.28348,6.1927
0.30792,0.29814,0.28837,0.29814,0.30792,0.28348,6.3837
0.30792,0.29814,0.28837,0.29326,0.30792,0.27859,6.5767
0.30792,0.29814,0.29326,0.29814,0.30303,0.28348,6.7694
0.30792,0.29814,0.29326,0.29814,0.30303,0.28348,7.4447
0.30792,0.29326,0.29326,0.29814,0.30792,0.27859,7.6374
0.30792,0.29814,0.29326,0.29814,0.30303,0.28348,7.8299
0.30792,0.29814,0.29326,0.29814,0.30792,0.2737,8.0306
0.30792,0.29326,0.29814,0.29814,0.30303,0.27859,8.2274
0.31281,0.29814,0.29326,0.29814,0.30792,0.27859,8.4188
0.30792,0.29814,0.29326,0.29814,0.30303,0.28348,8.6166
0.31281,0.29326,0.29326,0.29814,0.30792,0.28348,8.8096
0.31281,0.29814,0.29326,0.29814,0.30792,0.28348,9.0008
0.30792,0.29814,0.29326,0.29814,0.30792,0.28348,9.1981
0.30792,0.29326,0.28837,0.29814,0.30792,0.2737,9.8753
0.30792,0.29814,0.29326,0.29814,0.30792,0.28348,10.068
0.30792,0.29814,0.29326,0.29814,0.30792,0.28348,10.26
0.31281,0.29814,0.29326,0.29814,0.30303,0.2737,10.46
0.31281,0.29814,0.29326,0.29814,0.30792,0.28348,10.648
0.30792,0.29814,0.29326,0.29814,0.30303,0.27859,10.844
0.31281,0.29814,0.29326,0.29814,0.30303,0.27859,11.038
0.31281,0.29814,0.29326,0.29814,0.30792,0.28348,11.229
0.31281,0.29814,0.29326,0.29814,0.30792,0.28348,11.419
0.31281,0.29814,0.29326,0.29814,0.29814,0.28348,11.623
0.31281,0.29814,0.29326,0.29814,0.30303,0.27859,12.279
0.31281,0.29326,0.29326,0.29814,0.29814,0.2737,12.493
0.31281,0.29814,0.29326,0.29814,0.29814,0.28348,12.684
0.31281,0.29814,0.29326,0.29814,0.30303,0.27859,12.881
0.30792,0.29814,0.29326,0.29814,0.30303,0.28348,13.074
0.31281,0.29814,0.29326,0.29814,0.30792,0.27859,13.267
0.31281,0.29326,0.29326,0.29814,0.29814,0.27859,13.466
0.31281,0.29814,0.29326,0.30303,0.30792,0.28348,13.656
0.31281,0.29814,0.29326,0.29326,0.30792,0.28348,13.848
0.31281,0.29814,0.29326,0.29326,0.30303,0.2737,14.041
0.31281,0.29814,0.29326,0.29814,0.30792,0.28348,14.701
0.31281,0.29814,0.29326,0.29814,0.30792,0.28348,14.892
0.31281,0.29814,0.29326,0.29814,0.30303,0.28348,15.084
0.31281,0.29814,0.29814,0.29814,0.30303,0.26882,15.282
0.31281,0.29814,0.29326,0.29814,0.29814,0.28348,15.478
0.31281,0.29814,0.29326,0.29814,0.30792,0.27859,15.67
0.31281,0.29814,0.29326,0.29814,0.30303,0.27859,15.859
0.31281,0.29814,0.29326,0.29814,0.30792,0.2737,16.052
0.31281,0.29814,0.29326,0.29814,0.30792,0.28348,16.241
0.31281,0.29814,0.29326,0.29814,0.30792,0.2737,16.432
0.31281,0.29814,0.29326,0.29814,0.30792,0.2737,17.114
0.31281,0.29814,0.29814,0.29814,0.30792,0.28348,17.313
0.31769,0.29814,0.29326,0.29814,0.30792,0.27859,17.506
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,17.71
0.31281,0.29814,0.29326,0.29326,0.30303,0.27859,17.912
0.31769,0.29814,0.29326,0.29814,0.30303,0.27859,18.105
0.31769,0.29814,0.29326,0.29814,0.31281,0.28348,18.296
0.31769,0.29814,0.29326,0.29814,0.30303,0.27859,18.49
0.31281,0.29814,0.29326,0.29814,0.30792,0.28348,18.681
0.31281,0.29814,0.29326,0.29814,0.30792,0.27859,18.878
0.31281,0.29814,0.29326,0.29814,0.30792,0.28348,19.538
0.31769,0.29814,0.29326,0.29814,0.30792,0.2737,19.734
0.31769,0.29814,0.29326,0.29814,0.30303,0.28348,19.927
0.31281,0.29814,0.29326,0.29814,0.29814,0.28348,20.119
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,20.321
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,20.518
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,20.706
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,20.897
0.31769,0.29814,0.29326,0.29814,0.30792,0.27859,21.087
0.31769,0.29814,0.29326,0.29814,0.30303,0.28348,21.278
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,21.953
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,22.148
0.31769,0.29814,0.29326,0.29814,0.29814,0.27859,22.34
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,22.539
0.31769,0.29814,0.29326,0.29814,0.29814,0.27859,22.733
0.31769,0.29814,0.29326,0.29814,0.30303,0.2737,22.927
0.31769,0.29814,0.29326,0.29814,0.30792,0.2737,23.118
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,23.307
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,23.5
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,23.69
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,24.346
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,24.539
0.31769,0.29814,0.29326,0.29814,0.31281,0.28348,24.733
0.31769,0.29814,0.29326,0.29814,0.30792,0.27859,24.926
0.31769,0.29814,0.29814,0.29814,0.30303,0.28348,25.113
0.31769,0.29814,0.29326,0.29814,0.30303,0.27859,25.302
0.31769,0.29814,0.29814,0.29814,0.30792,0.28348,25.494
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,25.682
0.31769,0.29814,0.29814,0.29814,0.30792,0.2737,25.876
0.31769,0.29814,0.29326,0.29814,0.30792,0.27859,26.072
0.31769,0.29814,0.29814,0.29814,0.30303,0.28348,26.768
0.32258,0.29814,0.29326,0.29814,0.30792,0.27859,26.962
0.32258,0.29814,0.29326,0.29814,0.30792,0.28348,27.154
0.31769,0.29814,0.29326,0.29814,0.30303,0.2737,27.346
0.31769,0.29814,0.29326,0.29814,0.30303,0.27859,27.538
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,27.734
0.31769,0.29814,0.29326,0.29814,0.30792,0.28348,27.923
0.31769,0.30303,0.29326,0.29814,0.30792,0.28348,28.116
0.31769,0.29814,0.29326,0.29326,0.30792,0.2737,28.305
0.31769,0.29814,0.29326,0.29814,0.29814,0.2737,28.497
0.32258,0.29814,0.29326,0.29814,0.30792,0.2737,29.157
0.31769,0.30303,0.29326,0.29814,0.30792,0.27859,29.349
0.32258,0.30303,0.29326,0.29814,0.30303,0.27859,29.543
0.31769,0.30303,0.29326,0.29814,0.30792,0.27859,29.745
0.32258,0.29814,0.29326,0.29814,0.30792,0.28348,29.934
0.32258,0.29814,0.29326,0.29814,0.30303,0.28348,30.128
0.32258,0.29814,0.29326,0.29814,0.30792,0.28348,30.324
0.32258,0.29814,0.29814,0.29814,0.30303,0.2737,30.526
0.32258,0.30303,0.29814,0.29814,0.30792,0.28348,30.729
0.32258,0.29814,0.29326,0.29814,0.30303,0.27859,30.922
0.32258,0.29814,0.29326,0.29814,0.30792,0.27859,31.598
0.32258,0.30303,0.29326,0.29814,0.30303,0.2737,31.795
0.32258,0.30303,0.29326,0.29814,0.30792,0.28348,31.988
0.32258,0.29814,0.29326,0.29814,0.30792,0.28348,32.18
0.32258,0.29814,0.29326,0.29814,0.30792,0.27859,32.368
0.32258,0.29814,0.29326,0.29814,0.30792,0.28348,32.561
0.32258,0.30303,0.29326,0.29326,0.30303,0.28348,32.753
0.32258,0.30303,0.29814,0.29814,0.31281,0.28348,32.954
0.32258,0.30303,0.29814,0.29814,0.30303,0.2737,33.143
0.32258,0.29814,0.29326,0.29814,0.30792,0.28348,33.338
0.32258,0.30303,0.29326,0.29814,0.30303,0.28348,34.014
0.32747,0.30303,0.29326,0.29814,0.30792,0.28348,34.202
0.32747,0.29814,0.29326,0.29814,0.30792,0.27859,34.392
0.32258,0.29814,0.29814,0.29814,0.30303,0.27859,34.584
0.32258,0.29814,0.29326,0.29814,0.30792,0.27859,34.777
0.32258,0.30303,0.29326,0.29814,0.29814,0.28348,34.978
0.32258,0.30303,0.29814,0.29814,0.30792,0.28348,35.17
0.32747,0.30303,0.29326,0.29814,0.30792,0.2737,35.367
0.32258,0.29814,0.29326,0.29814,0.30303,0.2737,35.558
0.32258,0.30303,0.29326,0.29814,0.30303,0.27859,35.761
0.32747,0.29814,0.29326,0.29814,0.30303,0.2737,36.439
0.32747,0.29814,0.29326,0.29814,0.30792,0.28348,36.628
0.32747,0.30303,0.29326,0.29814,0.30792,0.27859,36.816
0.32747,0.30303,0.29326,0.29814,0.30792,0.27859,37.013
0.32747,0.30303,0.29814,0.29814,0.30303,0.28348,37.211
